fixture_id,player_id,team_id,position_id,formation_position,type_id,jersey_number
10332761,1048.0,52,24.0,,12,1
10332761,1052.0,52,25.0,,12,2
10332761,1028.0,52,25.0,,11,3
10332761,568.0,52,26.0,,11,4
10332761,1869.0,52,25.0,,11,5
10332761,867.0,52,26.0,,11,6
10332761,4901.0,52,27.0,,12,9
10332761,836.0,52,26.0,,12,10
10332761,1054.0,52,25.0,,11,11
10332761,1065.0,52,27.0,,11,13
10332761,1095.0,52,25.0,,11,15
10332761,1834.0,52,26.0,,12,16
10332761,1029.0,52,27.0,,11,17
10332761,31.0,52,27.0,,12,18
10332761,9808.0,52,26.0,,11,20
10332761,2712.0,52,26.0,,11,24
10332761,1094.0,52,25.0,,12,26
10332761,681.0,52,24.0,,11,27
10332761,923.0,69,24.0,,11,1
10332761,2303.0,69,25.0,,11,2
10332761,2515.0,69,25.0,,11,3
10332761,3057.0,69,25.0,,11,4
10332761,3037.0,69,25.0,,11,5
10332761,899.0,69,25.0,,12,6
10332761,3022.0,69,26.0,,11,8
10332761,320.0,69,27.0,,12,9
10332761,2872.0,69,26.0,,12,11
10332761,2313.0,69,24.0,,12,12
10332761,172757.0,69,26.0,,11,13
10332761,3140.0,69,27.0,,11,14
10332761,3762.0,69,25.0,,12,18
10332761,3519.0,69,26.0,,11,19
10332761,186484.0,69,26.0,,12,21
10332761,2311.0,69,26.0,,11,22
10332761,2610.0,69,27.0,,12,24
10332761,261.0,69,26.0,,11,33
10332762,4792.0,9,24.0,,12,1
10332762,911.0,9,25.0,,11,2
10332762,236.0,9,25.0,,12,4
10332762,982.0,9,25.0,,11,5
10332762,802.0,9,26.0,,11,7
10332762,4842.0,9,26.0,,11,8
10332762,1359.0,9,27.0,,11,10
10332762,186299.0,9,25.0,,11,14
10332762,1371.0,9,26.0,,12,17
10332762,4783.0,9,27.0,,12,19
10332762,96353.0,9,26.0,,11,20
10332762,96183.0,9,25.0,,11,22
10332762,1408.0,9,26.0,,11,25
10332762,971.0,9,26.0,,11,26
10332762,1822.0,9,25.0,,12,30
10332762,159142.0,9,24.0,,11,31
10332762,5329.0,9,27.0,,12,33
10332762,336133.0,9,27.0,,12,47
10332762,84.0,19,24.0,,11,1
10332762,1899.0,19,25.0,,11,2
10332762,1891.0,19,26.0,,12,4
10332762,31049.0,19,25.0,,11,5
10332762,1835.0,19,26.0,,11,7
10332762,569.0,19,26.0,,11,8
10332762,95334.0,19,27.0,,12,9
10332762,1430.0,19,26.0,,11,10
10332762,130022.0,19,26.0,,12,11
10332762,94469.0,19,25.0,,12,12
10332762,31739.0,19,27.0,,11,14
10332762,4344.0,19,25.0,,11,15
10332762,1901.0,19,25.0,,12,16
10332762,1881.0,19,26.0,,12,17
10332762,31342.0,19,24.0,,12,19
10332762,3817.0,19,25.0,,11,20
10332762,97087.0,19,26.0,,11,29
10332762,1887.0,19,26.0,,11,34
10332763,6610.0,11,27.0,,11,3
10332763,1177.0,11,25.0,,11,5
10332763,1840.0,11,26.0,,11,6
10332763,6853.0,11,26.0,,12,7
10332763,7007.0,11,26.0,,12,8
10332763,1366.0,11,27.0,,11,9
10332763,2285.0,11,26.0,,11,10
10332763,1372.0,11,27.0,,11,14
10332763,186488.0,11,27.0,,12,19
10332763,96516.0,11,25.0,,11,20
10332763,4601.0,11,25.0,,12,21
10332763,2306.0,11,25.0,,11,22
10332763,3160.0,11,25.0,,11,23
10332763,96518.0,11,26.0,,11,24
10332763,186187.0,11,24.0,,12,25
10332763,185866.0,11,24.0,,11,31
10332763,61694.0,11,26.0,,12,44
10332763,63093.0,11,27.0,,12,47
10332763,692.0,51,25.0,,12,2
10332763,712.0,51,25.0,,11,3
10332763,5371.0,51,26.0,,11,4
10332763,336.0,51,25.0,,11,5
10332763,1243.0,51,26.0,,12,8
10332763,25514.0,51,27.0,,12,9
10332763,1249.0,51,26.0,,11,10
10332763,1108.0,51,27.0,,11,11
10332763,1386.0,51,25.0,,11,12
10332763,519.0,51,24.0,,11,13
10332763,927.0,51,26.0,,11,15
10332763,853.0,51,27.0,,11,17
10332763,498.0,51,26.0,,11,18
10332763,1111.0,51,25.0,,12,27
10332763,5252.0,51,25.0,,11,29
10332763,185723.0,51,24.0,,12,31
10332763,729.0,51,25.0,,12,34
10332763,25399.0,51,26.0,,12,44
10332764,186606.0,18,24.0,,11,1
10332764,31837.0,18,25.0,,11,2
10332764,1128.0,18,25.0,,11,3
10332764,129511.0,18,26.0,,11,5
10332764,1193.0,18,26.0,,11,7
10332764,968.0,18,26.0,,11,8
10332764,1331.0,18,26.0,,12,10
10332764,1923.0,18,27.0,,11,11
10332764,1953.0,18,26.0,,12,12
10332764,1440.0,18,24.0,,12,13
10332764,496.0,18,26.0,,12,15
10332764,798.0,18,27.0,,12,18
10332764,129440.0,18,25.0,,12,21
10332764,1317.0,18,27.0,,11,22
10332764,4460.0,18,25.0,,12,27
10332764,1330.0,18,25.0,,11,28
10332764,129660.0,18,27.0,,11,29
10332764,1333.0,18,25.0,,11,30
10332764,32408.0,251,24.0,,12,1
10332764,3101.0,251,25.0,,12,2
10332764,24508.0,251,25.0,,11,5
10332764,2230.0,251,26.0,,11,6
10332764,6087.0,251,26.0,,11,8
10332764,3298.0,251,26.0,,11,10
10332764,96775.0,251,27.0,,12,11
10332764,999.0,251,24.0,,11,12
10332764,2031.0,251,26.0,,12,14
10332764,3289.0,251,26.0,,11,15
10332764,3294.0,251,26.0,,12,17
10332764,62250.0,251,27.0,,12,20
10332764,2829.0,251,27.0,,11,21
10332764,96201.0,251,27.0,,11,24
10332764,24613.0,251,25.0,,11,25
10332764,3291.0,251,25.0,,11,26
10332764,3339.0,251,25.0,,12,27
10332764,32518.0,251,26.0,,11,33
10332765,733.0,1,24.0,,11,1
10332765,219591.0,1,25.0,,11,4
10332765,237.0,1,25.0,,12,5
10332765,1139.0,1,27.0,,11,7
10332765,129454.0,1,26.0,,11,8
10332765,870.0,1,26.0,,12,11
10332765,1251.0,1,24.0,,12,13
10332765,1517.0,1,26.0,,12,14
10332765,156.0,1,26.0,,11,16
10332765,736.0,1,27.0,,12,17
10332765,717.0,1,26.0,,11,19
10332765,204697.0,1,27.0,,12,20
10332765,1416.0,1,25.0,,11,21
10332765,96799.0,1,25.0,,12,23
10332765,4371.0,1,25.0,,11,24
10332765,1941.0,1,25.0,,11,26
10332765,1922.0,1,26.0,,11,30
10332765,5273.0,1,26.0,,11,41
10332765,4817.0,8,24.0,,12,1
10332765,1202.0,8,25.0,,12,2
10332765,96099.0,8,26.0,,12,3
10332765,1743.0,8,25.0,,11,4
10332765,1365.0,8,26.0,,11,5
10332765,197.0,8,26.0,,11,7
10332765,32640.0,8,26.0,,11,8
10332765,1461.0,8,27.0,,11,9
10332765,1389.0,8,27.0,,11,10
10332765,4125.0,8,27.0,,11,11
10332765,1453.0,8,25.0,,11,12
10332765,129820.0,8,24.0,,11,13
10332765,323.0,8,26.0,,12,14
10332765,622.0,8,27.0,,12,15
10332765,1149.0,8,26.0,,12,20
10332765,1714.0,8,26.0,,12,23
10332765,1078.0,8,25.0,,11,26
10332765,1917.0,8,25.0,,11,66
10332766,832.0,14,24.0,,11,1
10332766,160206.0,14,25.0,,11,2
10332766,1849.0,14,25.0,,11,3
10332766,1992.0,14,26.0,,11,6
10332766,1300.0,14,27.0,,11,7
10332766,846.0,14,27.0,,11,8
10332766,995.0,14,27.0,,12,9
10332766,1878.0,14,27.0,,11,10
10332766,1829.0,14,27.0,,12,11
10332766,747.0,14,25.0,,12,12
10332766,1947.0,14,24.0,,12,13
10332766,1004.0,14,26.0,,11,15
10332766,205411.0,14,26.0,,11,17
10332766,165.0,14,25.0,,12,18
10332766,955.0,14,25.0,,11,23
10332766,420.0,14,26.0,,12,27
10332766,933.0,14,25.0,,11,36
10332766,455376.0,14,26.0,,12,39
10332766,169.0,42,24.0,,11,1
10332766,1601.0,42,25.0,,11,3
10332766,944.0,42,25.0,,11,5
10332766,612.0,42,25.0,,12,6
10332766,1572.0,42,26.0,,11,7
10332766,1488.0,42,27.0,,11,8
10332766,1182.0,42,27.0,,12,9
10332766,6838.0,42,26.0,,11,10
10332766,174.0,42,26.0,,12,11
10332766,3282.0,42,24.0,,12,12
10332766,96838.0,42,26.0,,11,14
10332766,2884.0,42,25.0,,11,15
10332766,1573.0,42,25.0,,11,18
10332766,185870.0,42,26.0,,12,21
10332766,124871.0,42,26.0,,11,23
10332766,5319.0,42,26.0,,11,25
10332766,1191.0,42,25.0,,12,28
10332766,95860.0,42,26.0,,12,31
10332767,1014.0,6,24.0,,11,1
10332767,988.0,6,25.0,,12,4
10332767,915.0,6,25.0,,11,5
10332767,26294.0,6,25.0,,11,6
10332767,4313.0,6,27.0,,12,7
10332767,997.0,6,27.0,,11,10
10332767,977.0,6,24.0,,12,13
10332767,916.0,6,26.0,,11,15
10332767,4659.0,6,25.0,,12,16
10332767,1380.0,6,26.0,,11,17
10332767,1632.0,6,27.0,,12,18
10332767,852.0,6,26.0,,12,19
10332767,922.0,6,26.0,,11,20
10332767,992.0,6,26.0,,11,23
10332767,95094.0,6,25.0,,11,24
10332767,95998.0,6,26.0,,11,27
10332767,989.0,6,25.0,,11,33
10332767,10680.0,6,26.0,,12,40
10332767,360.0,20,25.0,,11,2
10332767,1414.0,20,25.0,,11,3
10332767,813.0,20,26.0,,12,4
10332767,32372.0,20,25.0,,12,5
10332767,2985.0,20,25.0,,11,6
10332767,819.0,20,26.0,,11,8
10332767,1651.0,20,27.0,,12,9
10332767,493.0,20,26.0,,11,10
10332767,1061.0,20,26.0,,11,11
10332767,80889.0,20,24.0,,11,12
10332767,32391.0,20,27.0,,12,13
10332767,4265.0,20,26.0,,11,15
10332767,1396.0,20,27.0,,11,17
10332767,1352.0,20,25.0,,12,19
10332767,1468.0,20,27.0,,11,21
10332767,4317.0,20,25.0,,11,22
10332767,1397.0,20,24.0,,12,26
10332767,1015.0,20,26.0,,12,30
10332768,1454.0,27,24.0,,12,1
10332768,896.0,27,25.0,,11,2
10332768,3300.0,27,25.0,,12,3
10332768,1156.0,27,26.0,,11,4
10332768,1639.0,27,25.0,,11,5
10332768,1460.0,27,25.0,,11,6
10332768,1611.0,27,26.0,,11,7
10332768,505.0,27,27.0,,12,9
10332768,1448.0,27,27.0,,12,10
10332768,914.0,27,27.0,,11,11
10332768,2361.0,27,27.0,,11,13
10332768,1723.0,27,25.0,,12,14
10332768,862.0,27,26.0,,11,18
10332768,823.0,27,27.0,,12,19
10332768,275.0,27,24.0,,11,20
10332768,525.0,27,25.0,,11,23
10332768,244.0,27,26.0,,11,25
10332768,361.0,27,25.0,,12,26
10332768,1131.0,65,24.0,,11,1
10332768,1362.0,65,26.0,,11,2
10332768,31129.0,65,25.0,,11,4
10332768,1393.0,65,25.0,,11,5
10332768,25088.0,65,25.0,,11,6
10332768,1450.0,65,27.0,,12,9
10332768,1068.0,65,27.0,,11,10
10332768,150759.0,65,26.0,,12,11
10332768,1505.0,65,26.0,,11,14
10332768,1155.0,65,26.0,,12,16
10332768,172357.0,65,27.0,,11,17
10332768,96017.0,65,26.0,,11,18
10332768,5361.0,65,27.0,,12,20
10332768,1350.0,65,26.0,,11,21
10332768,979.0,65,27.0,,11,22
10332768,1744.0,65,26.0,,12,23
10332768,336067.0,65,24.0,,12,28
10332768,155138.0,65,25.0,,12,35
10332769,254.0,25,24.0,,12,1
10332769,1374.0,25,25.0,,11,2
10332769,1279.0,25,25.0,,12,5
10332769,422.0,25,25.0,,12,6
10332769,1250.0,25,27.0,,11,9
10332769,4766.0,25,27.0,,12,10
10332769,129704.0,25,25.0,,12,11
10332769,191301.0,25,26.0,,12,12
10332769,537.0,25,25.0,,11,15
10332769,2144.0,25,26.0,,11,16
10332769,1625.0,25,27.0,,11,18
10332769,2332.0,25,26.0,,11,19
10332769,185579.0,25,25.0,,12,21
10332769,1253.0,25,25.0,,11,25
10332769,450.0,25,24.0,,11,26
10332769,4765.0,25,25.0,,11,27
10332769,1276.0,25,26.0,,11,29
10332769,4764.0,25,26.0,,11,37
10332769,62317.0,78,24.0,,11,1
10332769,2922.0,78,25.0,,11,2
10332769,2936.0,78,25.0,,12,3
10332769,1415.0,78,25.0,,11,4
10332769,2461.0,78,25.0,,11,5
10332769,2723.0,78,26.0,,11,6
10332769,2923.0,78,26.0,,12,7
10332769,96870.0,78,27.0,,12,8
10332769,24803.0,78,27.0,,12,9
10332769,926.0,78,26.0,,11,11
10332769,31504.0,78,27.0,,11,13
10332769,31483.0,78,25.0,,12,14
10332769,25147.0,78,27.0,,12,16
10332769,1129.0,78,27.0,,11,17
10332769,2423.0,78,26.0,,11,20
10332769,23988.0,78,26.0,,11,24
10332769,2823.0,78,24.0,,12,27
10332769,32666.0,78,25.0,,11,30
10332770,1826.0,13,24.0,,11,1
10332770,1692.0,13,25.0,,12,2
10332770,390.0,13,25.0,,11,3
10332770,881.0,13,25.0,,11,4
10332770,32.0,13,25.0,,11,6
10332770,186474.0,13,27.0,,12,9
10332770,814.0,13,26.0,,11,10
10332770,53.0,13,26.0,,11,11
10332770,95368.0,13,25.0,,12,12
10332770,45863.0,13,27.0,,11,14
10332770,1030.0,13,26.0,,11,17
10332770,967.0,13,26.0,,11,18
10332770,4607.0,13,27.0,,12,19
10332770,1072.0,13,24.0,,12,22
10332770,764.0,13,25.0,,11,23
10332770,1706.0,13,26.0,,12,26
10332770,5141.0,13,27.0,,12,29
10332770,219633.0,13,26.0,,11,30
10332770,3884.0,29,26.0,,11,2
10332770,898.0,29,25.0,,11,5
10332770,159699.0,29,26.0,,11,8
10332770,160217.0,29,27.0,,11,9
10332770,6563.0,29,27.0,,11,10
10332770,158453.0,29,24.0,,11,11
10332770,6339.0,29,27.0,,12,14
10332770,95348.0,29,25.0,,11,15
10332770,3043.0,29,25.0,,11,16
10332770,7926.0,29,26.0,,12,17
10332770,159917.0,29,27.0,,11,18
10332770,186426.0,29,26.0,,11,19
10332770,890.0,29,24.0,,12,21
10332770,7144.0,29,26.0,,12,27
10332770,96102.0,29,26.0,,11,28
10332770,537514.0,29,25.0,,12,29
10332770,6201.0,29,25.0,,12,30
10332770,160116.0,29,27.0,,12,33
10332771,832.0,14,24.0,,11,1
10332771,160206.0,14,25.0,,11,2
10332771,1849.0,14,25.0,,11,3
10332771,1992.0,14,26.0,,11,6
10332771,846.0,14,27.0,,11,8
10332771,995.0,14,27.0,,11,9
10332771,1878.0,14,27.0,,12,10
10332771,1829.0,14,27.0,,11,11
10332771,747.0,14,25.0,,12,12
10332771,1947.0,14,24.0,,12,13
10332771,820.0,14,26.0,,12,14
10332771,1004.0,14,26.0,,11,15
10332771,205411.0,14,26.0,,11,17
10332771,165.0,14,25.0,,11,18
10332771,824.0,14,26.0,,12,21
10332771,955.0,14,25.0,,11,23
10332771,420.0,14,26.0,,12,27
10332771,455376.0,14,26.0,,12,39
10332771,62317.0,78,24.0,,11,1
10332771,2936.0,78,25.0,,11,3
10332771,1415.0,78,25.0,,11,4
10332771,2461.0,78,25.0,,11,5
10332771,2723.0,78,26.0,,11,6
10332771,2923.0,78,26.0,,12,7
10332771,96870.0,78,27.0,,12,8
10332771,24803.0,78,27.0,,12,9
10332771,926.0,78,26.0,,11,11
10332771,31504.0,78,27.0,,11,13
10332771,31483.0,78,25.0,,12,14
10332771,25147.0,78,27.0,,12,16
10332771,1129.0,78,27.0,,11,17
10332771,2423.0,78,26.0,,11,20
10332771,129839.0,78,25.0,,11,22
10332771,23988.0,78,26.0,,11,24
10332771,2823.0,78,24.0,,12,27
10332771,32666.0,78,25.0,,12,30
10332772,254.0,25,24.0,,12,1
10332772,1374.0,25,25.0,,11,2
10332772,1279.0,25,25.0,,12,5
10332772,422.0,25,25.0,,12,6
10332772,1250.0,25,27.0,,11,9
10332772,4766.0,25,27.0,,12,10
10332772,129704.0,25,25.0,,12,11
10332772,191301.0,25,26.0,,12,12
10332772,537.0,25,25.0,,11,15
10332772,2144.0,25,26.0,,11,16
10332772,1625.0,25,27.0,,11,18
10332772,2332.0,25,26.0,,11,19
10332772,185579.0,25,25.0,,12,21
10332772,1253.0,25,25.0,,11,25
10332772,450.0,25,24.0,,11,26
10332772,4765.0,25,25.0,,11,27
10332772,1276.0,25,26.0,,11,29
10332772,4764.0,25,26.0,,11,37
10332772,1454.0,27,24.0,,12,1
10332772,896.0,27,25.0,,11,2
10332772,3300.0,27,25.0,,12,3
10332772,1156.0,27,26.0,,11,4
10332772,1639.0,27,25.0,,11,5
10332772,1460.0,27,25.0,,11,6
10332772,1611.0,27,26.0,,11,7
10332772,505.0,27,27.0,,12,9
10332772,1448.0,27,27.0,,12,10
10332772,914.0,27,27.0,,11,11
10332772,2361.0,27,27.0,,11,13
10332772,1723.0,27,25.0,,12,14
10332772,862.0,27,26.0,,11,18
10332772,275.0,27,24.0,,11,20
10332772,525.0,27,25.0,,11,23
10332772,244.0,27,26.0,,11,25
10332772,361.0,27,25.0,,12,26
10332772,1466.0,27,25.0,,12,28
10332773,360.0,20,25.0,,11,2
10332773,1414.0,20,25.0,,11,3
10332773,813.0,20,26.0,,12,4
10332773,2985.0,20,25.0,,11,6
10332773,3071.0,20,26.0,,12,7
10332773,819.0,20,26.0,,11,8
10332773,1651.0,20,27.0,,12,9
10332773,493.0,20,26.0,,11,10
10332773,1061.0,20,26.0,,11,11
10332773,80889.0,20,24.0,,11,12
10332773,32391.0,20,27.0,,12,13
10332773,2954.0,20,26.0,,12,14
10332773,4265.0,20,26.0,,11,15
10332773,1396.0,20,27.0,,11,17
10332773,1310.0,20,25.0,,12,18
10332773,1352.0,20,25.0,,11,19
10332773,1468.0,20,27.0,,11,21
10332773,1397.0,20,24.0,,12,26
10332773,923.0,69,24.0,,11,1
10332773,2515.0,69,25.0,,11,3
10332773,3057.0,69,25.0,,11,4
10332773,3037.0,69,25.0,,11,5
10332773,899.0,69,25.0,,12,6
10332773,1842.0,69,26.0,,11,7
10332773,3022.0,69,26.0,,11,8
10332773,3017.0,69,27.0,,11,10
10332773,2872.0,69,27.0,,11,11
10332773,2313.0,69,24.0,,12,12
10332773,172757.0,69,26.0,,12,13
10332773,3140.0,69,26.0,,12,14
10332773,3762.0,69,25.0,,12,18
10332773,3519.0,69,27.0,,12,19
10332773,186484.0,69,26.0,,11,21
10332773,2311.0,69,25.0,,11,22
10332773,2610.0,69,27.0,,12,24
10332773,261.0,69,27.0,,11,33
10332774,186606.0,18,24.0,,11,1
10332774,31837.0,18,25.0,,11,2
10332774,1128.0,18,25.0,,11,3
10332774,129511.0,18,26.0,,11,5
10332774,1193.0,18,26.0,,11,7
10332774,968.0,18,26.0,,11,8
10332774,1331.0,18,26.0,,12,10
10332774,1923.0,18,27.0,,11,11
10332774,1440.0,18,24.0,,12,13
10332774,496.0,18,26.0,,12,15
10332774,73147.0,18,26.0,,12,17
10332774,798.0,18,27.0,,12,18
10332774,129440.0,18,25.0,,12,21
10332774,1317.0,18,27.0,,11,22
10332774,4460.0,18,25.0,,12,27
10332774,1330.0,18,25.0,,11,28
10332774,129660.0,18,27.0,,11,29
10332774,1333.0,18,25.0,,11,30
10332774,84.0,19,24.0,,11,1
10332774,1899.0,19,25.0,,11,2
10332774,1891.0,19,26.0,,12,4
10332774,31049.0,19,25.0,,11,5
10332774,1835.0,19,26.0,,11,7
10332774,569.0,19,26.0,,12,8
10332774,95334.0,19,27.0,,12,9
10332774,1430.0,19,26.0,,11,10
10332774,130022.0,19,26.0,,12,11
10332774,94469.0,19,25.0,,12,12
10332774,31739.0,19,27.0,,11,14
10332774,1881.0,19,26.0,,11,17
10332774,1303.0,19,25.0,,11,18
10332774,31342.0,19,24.0,,12,19
10332774,3817.0,19,25.0,,11,20
10332774,627.0,19,27.0,,12,23
10332774,97087.0,19,26.0,,11,29
10332774,1887.0,19,26.0,,11,34
10332775,1743.0,8,25.0,,11,4
10332775,1365.0,8,26.0,,11,5
10332775,197.0,8,26.0,,11,7
10332775,32640.0,8,26.0,,11,8
10332775,1461.0,8,27.0,,11,9
10332775,1389.0,8,27.0,,11,10
10332775,4125.0,8,27.0,,11,11
10332775,1453.0,8,25.0,,11,12
10332775,129820.0,8,24.0,,11,13
10332775,323.0,8,26.0,,12,14
10332775,622.0,8,27.0,,12,15
10332775,1471.0,8,25.0,,12,18
10332775,1149.0,8,26.0,,12,20
10332775,633.0,8,24.0,,12,22
10332775,1714.0,8,26.0,,12,23
10332775,1078.0,8,25.0,,11,26
10332775,1920.0,8,25.0,,12,32
10332775,1917.0,8,25.0,,11,66
10332775,692.0,51,25.0,,12,2
10332775,712.0,51,25.0,,11,3
10332775,5371.0,51,26.0,,11,4
10332775,336.0,51,25.0,,11,5
10332775,31840.0,51,26.0,,12,7
10332775,1243.0,51,26.0,,12,8
10332775,25514.0,51,27.0,,12,9
10332775,1249.0,51,26.0,,11,10
10332775,1108.0,51,27.0,,11,11
10332775,1386.0,51,25.0,,11,12
10332775,519.0,51,24.0,,11,13
10332775,1038.0,51,27.0,,12,14
10332775,927.0,51,26.0,,11,15
10332775,853.0,51,27.0,,11,17
10332775,498.0,51,26.0,,11,18
10332775,5252.0,51,25.0,,11,29
10332775,185723.0,51,24.0,,12,31
10332775,729.0,51,25.0,,12,34
10332776,1826.0,13,24.0,,11,1
10332776,1692.0,13,25.0,,11,2
10332776,390.0,13,25.0,,11,3
10332776,881.0,13,25.0,,11,4
10332776,1316.0,13,25.0,,12,5
10332776,814.0,13,26.0,,11,10
10332776,53.0,13,26.0,,11,11
10332776,45863.0,13,27.0,,11,14
10332776,1030.0,13,26.0,,11,17
10332776,967.0,13,26.0,,11,18
10332776,4607.0,13,27.0,,12,19
10332776,1072.0,13,24.0,,12,22
10332776,764.0,13,25.0,,11,23
10332776,1706.0,13,26.0,,12,26
10332776,5141.0,13,27.0,,12,29
10332776,219633.0,13,26.0,,11,30
10332776,5321.0,13,27.0,,12,31
10332776,5013.0,13,25.0,,12,43
10332776,1131.0,65,24.0,,11,1
10332776,1362.0,65,25.0,,11,2
10332776,1373.0,65,25.0,,12,3
10332776,1393.0,65,25.0,,11,5
10332776,25088.0,65,25.0,,11,6
10332776,722.0,65,27.0,,12,7
10332776,1450.0,65,27.0,,11,9
10332776,1068.0,65,27.0,,11,10
10332776,1505.0,65,26.0,,11,14
10332776,1155.0,65,26.0,,11,16
10332776,172357.0,65,26.0,,12,17
10332776,96017.0,65,26.0,,11,18
10332776,5361.0,65,27.0,,12,20
10332776,1350.0,65,25.0,,11,21
10332776,979.0,65,26.0,,11,22
10332776,1744.0,65,26.0,,12,23
10332776,336067.0,65,24.0,,12,28
10332776,1387.0,65,25.0,,12,33
10332777,3884.0,29,26.0,,11,2
10332777,898.0,29,25.0,,11,5
10332777,159699.0,29,26.0,,11,8
10332777,160217.0,29,27.0,,11,9
10332777,6563.0,29,27.0,,11,10
10332777,158453.0,29,24.0,,11,11
10332777,95348.0,29,25.0,,11,15
10332777,3043.0,29,25.0,,11,16
10332777,7926.0,29,26.0,,12,17
10332777,159917.0,29,27.0,,11,18
10332777,186426.0,29,26.0,,11,19
10332777,890.0,29,24.0,,12,21
10332777,7144.0,29,26.0,,12,27
10332777,96102.0,29,26.0,,11,28
10332777,537514.0,29,25.0,,12,29
10332777,6201.0,29,25.0,,12,30
10332777,160116.0,29,27.0,,12,33
10332777,4241.0,29,27.0,,12,37
10332777,169.0,42,24.0,,11,1
10332777,1601.0,42,25.0,,11,3
10332777,944.0,42,25.0,,12,5
10332777,612.0,42,25.0,,11,6
10332777,1572.0,42,26.0,,11,7
10332777,1488.0,42,27.0,,12,8
10332777,1182.0,42,27.0,,11,9
10332777,6838.0,42,26.0,,11,10
10332777,174.0,42,26.0,,11,11
10332777,3282.0,42,24.0,,12,12
10332777,96838.0,42,25.0,,11,14
10332777,2884.0,42,25.0,,11,15
10332777,1573.0,42,26.0,,12,18
10332777,124871.0,42,26.0,,12,23
10332777,4679.0,42,26.0,,11,24
10332777,5319.0,42,26.0,,11,25
10332777,1191.0,42,25.0,,12,28
10332777,95860.0,42,26.0,,12,31
10332778,4792.0,9,24.0,,12,1
10332778,911.0,9,25.0,,12,2
10332778,236.0,9,25.0,,11,4
10332778,982.0,9,25.0,,11,5
10332778,802.0,9,27.0,,12,7
10332778,4842.0,9,26.0,,11,8
10332778,1359.0,9,27.0,,11,10
10332778,186299.0,9,25.0,,11,14
10332778,4783.0,9,27.0,,12,19
10332778,96353.0,9,26.0,,11,20
10332778,294.0,9,26.0,,11,21
10332778,96183.0,9,26.0,,11,22
10332778,1408.0,9,26.0,,11,25
10332778,971.0,9,27.0,,12,26
10332778,1822.0,9,25.0,,12,30
10332778,159142.0,9,24.0,,11,31
10332778,5329.0,9,27.0,,11,33
10332778,336133.0,9,27.0,,12,47
10332778,32408.0,251,24.0,,12,1
10332778,3101.0,251,25.0,,11,2
10332778,24508.0,251,25.0,,11,5
10332778,6087.0,251,26.0,,11,8
10332778,96775.0,251,27.0,,12,11
10332778,999.0,251,24.0,,11,12
10332778,2031.0,251,26.0,,12,14
10332778,3289.0,251,25.0,,11,15
10332778,3294.0,251,26.0,,12,17
10332778,63050.0,251,26.0,,12,18
10332778,5701.0,251,26.0,,12,19
10332778,62250.0,251,27.0,,12,20
10332778,2829.0,251,26.0,,11,21
10332778,96201.0,251,27.0,,11,24
10332778,3291.0,251,25.0,,11,26
10332778,3339.0,251,26.0,,11,27
10332778,36457.0,251,27.0,,11,29
10332778,32518.0,251,26.0,,11,33
10332779,1014.0,6,24.0,,11,1
10332779,1016.0,6,26.0,,11,2
10332779,1271.0,6,25.0,,12,3
10332779,988.0,6,25.0,,11,4
10332779,915.0,6,25.0,,11,5
10332779,26294.0,6,25.0,,11,6
10332779,1711.0,6,26.0,,12,8
10332779,997.0,6,27.0,,11,10
10332779,941.0,6,26.0,,12,11
10332779,977.0,6,24.0,,12,13
10332779,916.0,6,26.0,,11,15
10332779,1380.0,6,26.0,,12,17
10332779,852.0,6,26.0,,12,19
10332779,922.0,6,26.0,,11,20
10332779,992.0,6,26.0,,11,23
10332779,95094.0,6,25.0,,12,24
10332779,95998.0,6,27.0,,11,27
10332779,989.0,6,26.0,,11,33
10332779,6610.0,11,27.0,,11,3
10332779,1177.0,11,25.0,,11,5
10332779,1840.0,11,26.0,,12,6
10332779,6853.0,11,26.0,,12,7
10332779,7007.0,11,26.0,,12,8
10332779,1366.0,11,27.0,,11,9
10332779,2285.0,11,26.0,,11,10
10332779,1372.0,11,26.0,,12,14
10332779,186488.0,11,27.0,,12,19
10332779,96516.0,11,25.0,,11,20
10332779,4601.0,11,25.0,,11,21
10332779,2306.0,11,25.0,,12,22
10332779,3160.0,11,25.0,,11,23
10332779,96518.0,11,26.0,,11,24
10332779,186187.0,11,24.0,,12,25
10332779,96804.0,11,26.0,,11,29
10332779,185866.0,11,24.0,,11,31
10332779,63093.0,11,27.0,,11,47
10332780,733.0,1,24.0,,11,1
10332780,1261.0,1,25.0,,12,3
10332780,219591.0,1,25.0,,11,4
10332780,237.0,1,25.0,,11,5
10332780,1139.0,1,27.0,,11,7
10332780,129454.0,1,26.0,,11,8
10332780,870.0,1,26.0,,11,11
10332780,1251.0,1,24.0,,12,13
10332780,1517.0,1,26.0,,12,14
10332780,1043.0,1,26.0,,12,15
10332780,156.0,1,26.0,,11,16
10332780,736.0,1,27.0,,11,17
10332780,717.0,1,26.0,,11,19
10332780,204697.0,1,27.0,,12,20
10332780,1416.0,1,25.0,,11,21
10332780,96799.0,1,25.0,,12,23
10332780,1941.0,1,25.0,,11,26
10332780,4801.0,1,27.0,,12,27
10332780,1048.0,52,24.0,,12,1
10332780,1052.0,52,25.0,,12,2
10332780,1028.0,52,25.0,,11,3
10332780,568.0,52,26.0,,11,4
